id,target
4955,0.980010486
55533,0.942250845
87601,0.968570565
59728,0.990367006
85141,0.990367006
30773,0.436363636
108270,0.80326087
37449,0.990367006
73511,0.968570565
98202,0.4375
947,0.980010486
85966,0.980010486
22082,0.968570565
2323,0.436363636
100035,0.980010486
67254,0.948740226
23702,0.942250845
19237,0.58490566
9014,0.990367006
60909,0.990367006
48543,0.990367006
30909,0.980010486
93031,0.968570565
110266,0.990367006
47396,0.980010486
24102,0.990367006
107543,0.980010486
35937,0.942250845
72626,0.990367006
84924,0.708139535
71123,0.990367006
98719,0.942250845
39035,0.846938776
87282,0.942250845
96056,0.990367006
88986,0.948740226
104944,0.990367006
22477,0.968570565
77613,0.942250845
26465,0.990367006
54946,0.990367006
87058,0.942250845
66592,0.980010486
78870,0.846938776
637,0.942250845
27446,0.990367006
40973,0.942250845
70886,0.304545455
5311,0.990367006
11833,0.928837209
109452,0.942250845
68177,0.708139535
30233,0.990367006
62157,0.980010486
20940,0.990367006
65489,0.990367006
86417,0.942250845
17883,0.948740226
92903,0.886435331
113735,0.763513514
59299,1
5832,0.990367006
3185,0.942250845
20606,0.589041096
18352,0.968570565
4254,0.708139535
50559,0.980010486
65377,0.990367006
76491,0.980010486
112740,0.990367006
11953,0.990367006
57146,0.990367006
12509,0.990367006
61887,0.948740226
84191,0.980010486
86932,0.990367006
45430,0.980010486
12523,0.942250845
85228,0.931740614
52526,0.990367006
63994,0.948740226
86399,0.990367006
18558,0.980010486
28682,0.990367006
75699,0.990367006
92595,0.990367006
103821,0.75464684
99832,0.948740226
102549,0.968570565
6056,0.589041096
19596,0.980010486
96315,0.971796938
47518,0.964980545
11195,0.942250845
76468,0.968570565
36143,0.846938776
15258,0.942250845
66165,0.942250845
34890,0.948740226
24677,0.990367006
51118,0.990367006
4960,0.980010486
23920,0.990367006
87735,0.980010486
54604,0.980010486
77790,0.906026558
5768,0.861209964
17889,0.990367006
37936,0.990367006
98868,0.990367006
9248,0.980010486
74932,0.990367006
95432,0.80326087
74186,0.990367006
89540,0.968570565
27102,0.942250845
73529,0.644295302
112375,0.990367006
49558,0.980010486
52273,0.968570565
35232,0.990367006
112071,0.990367006
54447,0.942250845
76123,0.968570565
13835,0.738562092
52105,0.942250845
13365,0.968570565
49322,0.942250845
78932,0.942250845
674,0.846938776
63592,0.990367006
89845,0.990367006
68828,0.846938776
54320,0.990367006
27474,0.990367006
53417,0.948740226
82841,0.990367006
60981,0.968570565
5232,0.990367006
48961,0.928837209
18303,0.980010486
12185,0.558333333
107066,0.990367006
75878,0.928837209
70133,0.990367006
62557,0.990367006
40346,0.990367006
96026,0.980010486
100532,0.980010486
72188,0.980010486
54440,0.968570565
113717,0.990367006
107061,0.980010486
111734,0.968570565
96593,0.782608696
77209,0.436363636
94147,0.968570565
39627,0.990367006
30997,0.990367006
10774,0.980010486
91014,0.656462585
37586,0.980010486
70512,0.990367006
66222,0.942250845
96527,0.948740226
8049,0.990367006
65985,0.942250845
36269,0.558333333
101353,0.990367006
38160,0.990367006
4278,0.942250845
53000,0.928837209
102878,0.980010486
51732,0.980010486
76331,0.928837209
83140,0.980010486
20696,0.886435331
73951,0.980010486
34550,0.971796938
9596,0.980010486
22182,0.990367006
77500,0.990367006
3406,0.871794872
88236,0.980010486
5129,0.990367006
96821,0.75464684
89776,0.980010486
18014,0.980010486
74631,0.968570565
31483,0.948740226
51520,0.80326087
41882,0.990367006
108096,0.990367006
97797,0.647058824
78372,0.990367006
29509,0.980010486
96137,0.990367006
998,0.807560137
69708,0.968570565
43337,0.971796938
107100,0.990367006
39377,0.990367006
93785,0.971796938
49685,0.980010486
66333,0.942250845
18224,0.846938776
27292,0.990367006
21911,0.980010486
90594,0.948740226
77314,0.990367006
94515,0.968570565
1675,0.990367006
42896,0.971796938
99377,0.980010486
72322,0.942250845
50485,0.980010486
73623,0.990367006
51329,0.990367006
100839,0.928837209
6652,0.730769231
102146,0.980010486
77799,0.968570565
76597,0.942250845
17757,0.990367006
7241,0.980010486
106139,0.125
95268,0.990367006
95545,0.942250845
112761,0.980010486
112304,0.948740226
93958,0.4375
90493,0.968570565
77490,0.980010486
63417,0.990367006
88522,0.990367006
28265,0.938566553
62008,0.990367006
34869,0.980010486
57362,0.980010486
51802,0.990367006
83891,0.990367006
5982,0.942250845
26470,0.990367006
78988,0.990367006
95141,0.980010486
48158,0.942250845
81327,0.990367006
60861,0.980010486
43845,0.980010486
73570,0.990367006
86791,0.980010486
59040,0.906026558
42917,0.980010486
16010,0.733333333
107249,0.906026558
31247,0.990367006
71952,0.990367006
4453,0.990367006
23972,0.990367006
395,0.928837209
58250,0.980010486
38853,0.990367006
108181,0.968570565
38452,0.990367006
11475,0.846938776
72129,0.942250845
76849,0.928837209
40060,0.980010486
18947,0.942250845
18722,0.942250845
86501,0.980010486
4092,0.942250845
87434,0.942250845
25033,0.942250845
76243,0.980010486
75742,0.942250845
6060,0.990367006
28178,0.990367006
96310,0.990367006
22336,0.942250845
39088,0.942250845
68649,0.968570565
36060,0.968570565
60583,0.990367006
55010,0.990367006
78126,0.942250845
60255,0.990367006
101144,0.942250845
28787,0.980010486
59141,0.980010486
17698,0.990367006
56952,0.980010486
48332,0.990367006
7824,0.980010486
36160,0.846938776
7228,0.928837209
107748,0.893280632
51644,0.990367006
27008,0.861209964
102062,0.990367006
73486,0.990367006
102550,0.990367006
49236,0.990367006
99769,0.990367006
81457,0.971796938
24917,0.708139535
69537,0.990367006
42641,0.980010486
15881,0.980010486
20354,0.942250845
94049,0.990367006
76398,0.927772126
64162,0.968570565
74129,0.846938776
34392,0.990367006
46312,0.990367006
92923,0.886435331
52414,0.942250845
87238,0.968570565
23280,0.980010486
32942,0.738562092
6242,0.980010486
92388,0.886435331
27828,0.990367006
95935,0.708139535
66236,0.990367006
31238,0.990367006
10719,0.436363636
54401,0.580821918
11969,0.990367006
40719,0.948740226
82122,0.990367006
58223,0.942250845
9515,0.990367006
59345,0.980010486
99053,0.903614458
49040,0.990367006
88852,0.897959184
22040,0.876033058
101950,0.861209964
73483,0.928837209
24246,0.971796938
100395,0.990367006
55167,0.942250845
52269,0.928837209
82215,0.942250845
102582,0.980010486
89149,0.942250845
65659,0.990367006
100751,0.580821918
86446,0.968570565
10258,0.968570565
12483,0.990367006
113495,0.952380952
32193,0.846938776
28063,0.942250845
114057,0.990367006
4243,0.990367006
59440,0.942250845
3551,0.980010486
23549,0.980010486
68790,0.980010486
74092,0.990367006
26757,0.990367006
74559,0.990367006
104636,0.689189189
59188,0.906026558
112435,0.948740226
104175,0.980010486
85038,0.990367006
39532,0.942250845
87939,0.942250845
14646,0.948740226
51719,0.968570565
9897,0.990367006
80173,0.990367006
42659,0.980010486
101480,0.990367006
33871,0.980010486
12908,0.906026558
38621,0.87135506
5533,0.980010486
61552,0.968570565
29793,0.861209964
107338,0.990367006
10249,0.980010486
2829,0.436363636
11819,0.990367006
16357,0.990367006
100879,0.968570565
66115,0.861209964
89766,0.948740226
22792,0.980010486
13738,0.936842105
105439,0.980010486
77625,0.980010486
60979,0.990367006
110837,0.990367006
6434,0.980010486
94315,0.80326087
28820,0.980010486
87344,0.990367006
27480,0.942250845
24150,0.927772126
36675,0.990367006
52388,0.980010486
95042,0.942250845
70433,0.990367006
20476,0.980010486
77523,0.980010486
81811,0.7
111695,0.906026558
24709,0.990367006
101264,0.990367006
32641,0.968570565
82990,0.990367006
110992,0.990367006
77175,0.980010486
74355,0.980010486
49230,0.980010486
7438,0.942250845
103065,0.990367006
66300,0.990367006
113091,0.509803922
62412,0.990367006
71484,0.942250845
101478,0.990367006
30516,0.990367006
33684,0.990367006
32245,0.942250845
89083,0.763513514
8840,0.968570565
76895,0.928837209
4667,0.807560137
31243,0.990367006
70450,0.980010486
55254,0.968570565
98550,0.893280632
75219,0.980010486
74114,0.980010486
85169,0.980010486
62929,0.990367006
100406,0.980010486
42316,0.861209964
94122,0.990367006
19155,0.968570565
43518,0.856164384
8158,0.903614458
43462,0.980010486
13120,0.942250845
86996,0.980010486
100167,0.948740226
37544,0.990367006
14542,0.980010486
108666,0.990367006
84847,0.980010486
106343,0.990367006
70492,0.990367006
53554,0.936842105
87612,0.906026558
50972,0.80326087
56861,0.980010486
50240,0.980010486
51632,0.990367006
22341,0.990367006
58180,0.990367006
18837,0.990367006
18843,0.580821918
11126,0.948740226
102748,0.980010486
55743,0.990367006
74128,0.942250845
66286,0.928837209
106837,0.942250845
101933,0.990367006
59729,0.948740226
41654,0.906026558
74832,0.942250845
50675,0.948740226
34463,0.942250845
113508,0.980010486
44658,0.928837209
102960,0.942250845
42404,0.846938776
103707,0.942250845
92233,0.436363636
62246,0.980010486
77129,0.980010486
89805,0.980010486
37357,0.928837209
58412,0.80326087
12504,0.990367006
81894,0.990367006
84942,0.846938776
45397,0.980010486
92775,0.990367006
59656,0.964980545
17981,0.980010486
29612,0.942250845
79200,0.942250845
34473,0.990367006
50602,0.990367006
94003,0.861209964
103773,0.990367006
60359,0.990367006
109669,0.948740226
65549,0.980010486
372,0.948740226
104678,0.990367006
29672,0.980010486
1402,0.968570565
108537,0.931740614
81991,0.990367006
25152,0.856164384
68485,0.928837209
42179,0.708139535
13441,0.638297872
63632,0.801526718
1596,0.942250845
38430,0.212121212
111974,0.990367006
109603,0.942250845
111839,0.980010486
86728,0.990367006
34460,0.942250845
20711,0.990367006
106720,0.80326087
82137,0.990367006
63318,0.763513514
35884,0.942250845
17401,0.990367006
53082,0.968570565
36532,0.906026558
45388,0.990367006
7871,0.980010486
65616,0.928837209
65101,0.990367006
64015,0.708139535
86999,0.980010486
48915,0.980010486
90900,0.980010486
64264,0.990367006
23157,0.942250845
66908,0.558333333
109592,0.990367006
6827,0.990367006
79721,0.990367006
94169,0.968570565
21320,0.527777778
86077,0.942250845
69487,0.980010486
107081,0.980010486
93196,0.968570565
71172,0.990367006
99601,0.75464684
37391,0.942250845
58924,0.968570565
37595,0.990367006
12539,0.980010486
79574,0.990367006
32008,0.990367006
36623,0.942250845
30981,0.861209964
64439,0.980010486
2752,0.990367006
71407,0.980010486
26466,0.894736842
1378,0.971796938
99729,0.942250845
26048,0.942250845
86249,0.990367006
101167,0.990367006
23441,0.968570565
84834,0.990367006
102569,0.928837209
52797,0.942250845
70816,0.968570565
105495,0.990367006
14449,1
91263,0.980010486
62751,0.927772126
83315,0.968570565
96334,0.80326087
70431,0.990367006
35929,0.980010486
11197,0.928837209
50657,0.990367006
101418,0.75464684
87459,0.942250845
54786,0.589041096
66722,0.990367006
31209,0.846938776
61432,0.968570565
51782,0.980010486
72289,0.990367006
60003,0.942250845
83926,0.766990291
64267,0.906026558
112573,0.980010486
87573,0.990367006
56296,0.990367006
103767,0.968570565
5531,0.708139535
45944,0.990367006
66260,0.942250845
25970,0.968570565
89105,0.942250845
22901,0.980010486
3226,0.948740226
19831,0.942250845
112323,0.728682171
15139,0.990367006
10084,0.980010486
28660,0.942250845
34212,0.927772126
107561,0.942250845
68514,0.980010486
6139,0.980010486
109547,0.990367006
16363,0.856164384
87410,0.928837209
112799,0.990367006
52713,0.990367006
30893,0.980010486
92587,0.980010486
81548,0.971796938
30212,0.980010486
100819,0.990367006
54586,0.990367006
74056,0.558333333
102828,0.942250845
4019,0.990367006
18041,0.846938776
111914,0.990367006
68244,0.980010486
112954,0.990367006
9136,0.990367006
70408,0.906026558
10923,0.909090909
100926,0.968570565
109101,0.980010486
35500,0.942250845
75541,0.990367006
35030,0.990367006
46779,0.846938776
68157,0.886435331
17897,0.942250845
40624,0.980010486
97203,0.990367006
37063,0.980010486
111258,0.990367006
103752,0.980010486
63760,0.990367006
94071,0.980010486
20510,0.990367006
63836,0.980010486
39799,0.861209964
36155,0.942250845
16630,0.990367006
66502,0.990367006
3694,0.990367006
88931,0.942250845
105982,0.886435331
103679,0.928837209
95639,0.980010486
86836,0.928837209
107872,0.942250845
76149,0.990367006
90593,0.931740614
10445,0.990367006
9800,0.87135506
50400,0.990367006
30999,0.990367006
77647,0.990367006
49988,0.990367006
66572,0.942250845
71804,0.708139535
15956,0.990367006
50520,0.948740226
11982,0.942250845
37265,0.968570565
75584,0.990367006
42617,0.708139535
67362,0.927772126
96064,0.557575758
77868,0.942250845
113265,0.990367006
104695,0.980010486
71770,0.990367006
84271,0.990367006
16654,0.990367006
85773,0.644295302
55660,0.656462585
25375,0.942250845
16741,0.948740226
58978,0.968570565
81929,0.968570565
105263,0.990367006
91617,0.708139535
108817,0.990367006
81154,0.876033058
63323,0.980010486
92306,0.948740226
12647,0.990367006
87713,0.980010486
70487,0.861209964
31779,0.990367006
107096,0.980010486
81284,0.980010486
4745,0.990367006
24740,0.990367006
104536,0.980010486
84965,0.980010486
92322,0.980010486
76179,0.990367006
11396,0.968570565
111983,0.942250845
102260,0.971796938
100071,0.990367006
69444,0.906026558
49990,0.990367006
49842,0.990367006
82103,0.708139535
101852,0.990367006
16143,0.990367006
54292,0.990367006
77427,0.980010486
104231,0.942250845
62926,0.948740226
8079,0.656462585
62781,0.980010486
86699,0.980010486
97968,0.942250845
14381,0.656462585
102089,0.990367006
110728,0.990367006
95578,0.942250845
83936,0.990367006
78731,0.990367006
96624,0.928837209
104947,0.304545455
24156,0.4375
68181,0.990367006
24998,0.990367006
93750,0.971796938
95712,0.968570565
109312,0.980010486
26910,0.928837209
6435,0.964980545
18767,0.990367006
64892,0.763513514
39953,0.971796938
107681,0.886435331
16557,0.942250845
55280,0.980010486
107043,0.990367006
50425,0.942250845
45826,0.968570565
87352,0.990367006
103702,0.990367006
55982,0.952380952
2723,0.527777778
69493,0.990367006
19325,0.990367006
26193,0.927772126
27479,0.964980545
100139,0.942250845
81876,0.990367006
8435,0.980010486
84416,0.980010486
29496,0.942250845
93643,0.968570565
48557,0.846938776
673,0.928837209
49578,0.942250845
33047,0.948740226
92982,0.942250845
13336,0.990367006
105341,0.980010486
31497,0.990367006
24809,0.942250845
3449,0.990367006
81887,0.980010486
31631,0.928837209
57919,0.980010486
56191,0.948740226
82247,0.990367006
23096,0.990367006
112913,0.980010486
73549,0.980010486
103041,0.990367006
74500,0.990367006
28361,0.980010486
45932,0.846938776
107577,0.990367006
33305,0.990367006
90957,0.886435331
30034,0.638297872
75894,0.990367006
103653,0.990367006
90441,0.942250845
77370,0.942250845
5791,0.928837209
67365,0.990367006
53857,0.968570565
74527,0.980010486
61321,0.990367006
111358,0.990367006
108856,0.927772126
60746,0.980010486
109904,0.990367006
109575,0.990367006
109390,0.578947368
20150,0.801526718
91610,0.990367006
68055,0.942250845
91879,0.990367006
88113,0.990367006
12638,0.846938776
105309,0.656462585
48086,0.942250845
22170,0.942250845
73352,0.990367006
37522,0.861209964
81879,0.990367006
430,0.906026558
69785,0.990367006
83133,0.980010486
78488,0.990367006
5762,0.942250845
18995,0.990367006
47856,0.980010486
46241,0.708139535
32964,0.909090909
58465,0.980010486
47588,0.990367006
16724,0.942250845
49176,0.990367006
26069,0.990367006
102637,0.964980545
60373,0.948740226
80061,0.990367006
98940,0.980010486
85049,0.968570565
41854,0.980010486
30261,0.990367006
48900,0.990367006
41403,0.942250845
113319,0.990367006
107629,0.968570565
20104,0.721311475
21060,0.927772126
37189,0.968570565
23477,0.942250845
11968,0.990367006
110674,0.5
88553,0.846938776
34124,0.980010486
55091,0.861209964
83597,0.990367006
36224,0.87135506
57567,0.968570565
82922,0.990367006
33431,0.990367006
104724,0.990367006
11654,0.980010486
41906,0.876033058
44863,0.436363636
112538,0.968570565
73026,0.928837209
90000,0.948740226
97533,0.990367006
84483,0.990367006
14904,0.942250845
87128,0.942250845
18226,0.441176471
7193,0.971796938
57637,0.980010486
46848,0.990367006
75181,0.980010486
47610,0.990367006
1127,0.990367006
1745,0.980010486
11813,0.980010486
107792,0.763513514
113752,0.980010486
93148,0.968570565
43658,0.638297872
55512,0.886435331
50130,0.906026558
32910,0.942250845
98445,0.948740226
64479,0.980010486
15498,0.990367006
101227,0.968570565
4089,0.948740226
107988,0.980010486
100375,0.80326087
47846,0.990367006
1778,0.980010486
23091,0.87135506
2287,0.980010486
65147,0.980010486
95106,0.990367006
82852,0.990367006
13593,0.980010486
73107,0.942250845
43323,0.990367006
11513,0.846938776
111982,0.968570565
67671,0.990367006
55742,0.948740226
80820,0.980010486
99589,0.942250845
51885,0.980010486
27874,0.980010486
85503,0.980010486
88735,0.980010486
97208,0.990367006
92744,0.980010486
57117,0.990367006
982,0.938566553
38262,0.942250845
49613,0.927772126
53270,0.990367006
18904,0.990367006
99408,0.990367006
38167,0.942250845
102849,0.763513514
64985,0.990367006
4836,0.846938776
47056,0.990367006
96739,0.990367006
78120,0.980010486
60709,0.942250845
57561,0.980010486
73061,0.942250845
34301,0.980010486
64896,0.942250845
36952,0.948740226
2038,0.968570565
22385,0.990367006
89869,0.893280632
110635,0.990367006
62118,0.942250845
6402,0.990367006
37233,0.990367006
61967,0.990367006
55610,0.980010486
62927,0.846938776
7089,0.980010486
98365,0.75464684
37637,0.990367006
23192,0.942250845
18782,0.557575758
28572,0.509803922
47699,0.936842105
76082,0.980010486
31123,0.948740226
12977,0.990367006
83475,0.928837209
11061,0.990367006
109310,0.990367006
83805,0.80326087
71926,0.942250845
34346,0.990367006
424,0.980010486
41472,0.980010486
24085,0.990367006
79058,0.990367006
28575,0.638297872
1371,0.980010486
106917,0.980010486
13173,0.990367006
78313,0.968570565
30863,0.948740226
35047,0.990367006
15031,0.990367006
74335,0.990367006
94144,0.708139535
105219,0.861209964
17200,0.928837209
95751,0.990367006
4446,0.990367006
92585,0.968570565
74923,0.990367006
55814,0.942250845
22532,0.968570565
42201,0.861209964
30926,0.990367006
96756,0.990367006
58666,0.980010486
65149,0.990367006
64798,0.990367006
69594,0.971796938
46762,0.990367006
57640,0.968570565
23766,0.928837209
90833,0.980010486
64629,0.927772126
76335,0.990367006
2052,0.928837209
108364,0.990367006
98528,0.942250845
95987,0.990367006
12704,0.968570565
89124,0.846938776
55042,0.990367006
42876,0.509803922
55131,0.990367006
81563,0.980010486
42577,0.980010486
94691,0.942250845
24257,0.942250845
32913,0.948740226
78855,0.990367006
106650,0.990367006
77403,0.928837209
22116,0.846938776
74446,0.990367006
31816,0.990367006
46528,0.968570565
70679,0.557575758
29593,0.928837209
91637,0.942250845
108995,0.968570565
102474,0.990367006
31753,0.871794872
107955,0.990367006
5065,0.558333333
36070,0.990367006
42925,0.990367006
30957,0.938566553
26842,0.980010486
68884,0.942250845
113953,0.990367006
15814,0.990367006
102144,0.990367006
65370,0.990367006
94094,0.990367006
15686,0.980010486
23814,0.980010486
88030,0.942250845
43122,0.990367006
89867,0.928837209
35251,0.990367006
63622,0.942250845
5208,0.942250845
73924,0.980010486
27254,0.968570565
87978,0.968570565
31048,0.846938776
49114,0.990367006
15269,0.980010486
22404,0.708139535
53162,0.990367006
38623,0.638297872
55195,0.876033058
62810,0.968570565
61310,0.948740226
39070,0.990367006
65747,0.964980545
34046,0.990367006
91411,0.990367006
61950,0.942250845
93174,0.990367006
26822,0.964980545
96158,0.990367006
46755,0.942250845
11518,0.990367006
12478,0.990367006
35791,0.846938776
104625,0.942250845
84024,0.990367006
59859,0.990367006
80838,0.990367006
57051,0.990367006
40218,0.948740226
40483,0.990367006
41900,0.942250845
35126,0.971796938
827,0.990367006
36531,0.990367006
38996,0.87135506
45017,0.980010486
11124,0.968570565
24211,0.990367006
73521,0.990367006
60876,0.942250845
80658,0.948740226
102045,0.968570565
53235,0.846938776
73017,0.980010486
59221,0.948740226
54008,0.537313433
113241,0.931740614
30624,0.990367006
50470,0.990367006
13798,0.656462585
27315,0.942250845
110839,0.927772126
21336,0.990367006
32696,0.906026558
85498,0.968570565
53294,0.968570565
49227,0.990367006
72298,0.990367006
45909,0.990367006
20132,0.990367006
35772,0.990367006
4141,0.928837209
50051,0.980010486
46170,0.942250845
41352,0.906026558
16729,0.644295302
91950,0.980010486
40827,0.980010486
86019,0.931740614
28657,0.928837209
13921,0.990367006
56786,0.886435331
71708,0.971796938
100762,0.968570565
103542,0.942250845
98016,0.942250845
43794,0.990367006
18623,0.968570565
17462,0.4375
14546,0.971796938
92613,0.968570565
90793,0.990367006
8500,0.980010486
8729,0.980010486
35341,0.990367006
89162,0.990367006
97677,0.990367006
45744,0.980010486
49272,0.968570565
34013,0.708139535
99343,0.807560137
24661,0.968570565
79220,0.990367006
45730,0.942250845
64706,0.968570565
7848,0.942250845
41092,0.980010486
49020,0.893280632
107416,0.990367006
71665,0.990367006
107368,0.948740226
56654,0.990367006
13659,0.990367006
43173,0.980010486
78649,0.948740226
24999,0.906026558
18862,0.980010486
55906,0.942250845
58526,0.942250845
98328,0.980010486
5313,0.948740226
68347,0.990367006
42562,0.968570565
21842,0.990367006
81613,0.923076923
71658,0.942250845
39893,0.861209964
110708,0.948740226
76197,0.80326087
91712,0.964980545
26840,0.990367006
40702,0.942250845
726,0.980010486
78363,0.942250845
43541,0.980010486
53558,0.886435331
104754,0.942250845
98301,0.990367006
63515,0.782608696
30836,0.990367006
6607,0.436363636
37442,0.980010486
69560,0.980010486
73220,0.886435331
64394,0.990367006
100018,0.980010486
30324,0.980010486
84317,0.971796938
83056,0.990367006
51202,0.942250845
58348,0.990367006
28955,0.903614458
21767,0.990367006
39921,0.968570565
102075,0.893280632
10414,0.942250845
110783,0.990367006
105971,0.990367006
73048,0.968570565
14377,0.990367006
68560,0.980010486
70949,0.980010486
81874,0.948740226
45802,0.990367006
98313,0.990367006
104113,0.980010486
42724,0.980010486
110864,0.980010486
16907,0.942250845
31428,0.708139535
38442,0.990367006
13237,0.980010486
8639,0.942250845
93462,0.942250845
61213,0.807560137
51043,0.942250845
23780,0.942250845
11612,0.942250845
3664,0.990367006
9489,0.980010486
27909,0.971796938
110854,0.942250845
97168,0.990367006
51556,0.980010486
98071,0.990367006
17290,0.807560137
11435,0.990367006
70354,0.990367006
73857,0.980010486
77542,0.906026558
100368,0.942250845
83757,0.968570565
42899,0.968570565
39187,0.990367006
48830,0.968570565
109479,0.990367006
84870,0.708139535
7539,0.990367006
84766,0.980010486
84030,0.980010486
22064,0.876033058
106003,0.990367006
113710,0.942250845
75607,0.942250845
70192,0.971796938
67471,0.87135506
38912,0.980010486
3373,0.971796938
104447,0.990367006
1962,0.927772126
79887,0.990367006
105710,0.968570565
89211,0.942250845
33760,0.942250845
16146,0.990367006
67539,0.980010486
87258,0.942250845
113317,0.990367006
5890,0.990367006
56708,0.990367006
27880,0.990367006
14084,0.990367006
55705,0.942250845
12440,0.942250845
70470,0.580821918
67297,0.948740226
106653,0.861209964
42183,0.942250845
94541,0.990367006
66211,0.980010486
42463,0.886435331
50968,0.990367006
23684,0.708139535
9294,0.968570565
111477,0.980010486
2965,0.968570565
70338,0.906026558
47809,0.968570565
51865,0.942250845
33166,0.980010486
17612,0.948740226
52667,0.948740226
90389,0.948740226
26238,0.990367006
37843,0.990367006
87950,0.942250845
103729,0.990367006
103140,0.980010486
103002,0.906026558
94444,0.928837209
92198,0.861209964
26385,0.990367006
25640,0.766990291
74503,0.990367006
67106,0.980010486
80859,0.927772126
94183,0.856164384
62525,0.968570565
7836,0.942250845
108767,0.968570565
49609,0.893280632
110112,0.980010486
51678,0.990367006
11406,0.980010486
82693,0.971796938
107358,0.990367006
22608,0.990367006
71265,0.990367006
77230,0.968570565
26401,0.861209964
24345,0.708139535
39206,0.436363636
39047,0.980010486
97028,0.980010486
34370,0.980010486
38030,0.990367006
45516,0.968570565
36928,0.980010486
99019,0.990367006
41367,0.942250845
17060,0.928837209
60697,0.990367006
11134,0.964980545
323,0.990367006
49028,0.990367006
26482,0.990367006
12635,0.990367006
74062,0.968570565
88360,0.990367006
111642,0.861209964
40104,0.990367006
53986,0.990367006
59946,0.971796938
44461,0.980010486
23223,0.846938776
9714,0.980010486
25333,0.990367006
11596,0.968570565
84455,0.990367006
77873,0.980010486
100456,0.968570565
106476,0.980010486
109608,0.980010486
80712,0.980010486
79128,0.980010486
96597,0.990367006
30765,0.942250845
55318,0.928837209
83387,0.990367006
111251,0.968570565
42956,0.990367006
72673,0.87135506
18756,0.942250845
11313,0.980010486
19015,0.990367006
78165,0.782608696
19805,0.980010486
84610,0.990367006
100049,0.990367006
14086,0.990367006
112957,0.990367006
85723,0.990367006
53009,0.990367006
93652,0.876033058
29748,0.964980545
540,0.928837209
13096,0.990367006
59889,0.968570565
53280,0.928837209
15950,0.980010486
59329,0.990367006
32892,0.990367006
63882,0.990367006
27111,0.968570565
58654,0.968570565
15114,0.968570565
32375,0.990367006
57913,0.990367006
67421,0.980010486
57077,0.980010486
16797,0.906026558
3302,0.846938776
110366,0.990367006
32524,0.980010486
7967,0.980010486
38576,0.990367006
27392,0.928837209
18458,0.942250845
20918,0.990367006
21571,0.942250845
83838,0.990367006
23933,0.927772126
103924,0.708139535
36130,0.990367006
18769,0.948740226
34939,0.980010486
66985,0.927772126
33642,0.990367006
48898,0.964980545
68284,0.942250845
9134,0.942250845
113547,0.861209964
44150,0.942250845
59046,0.942250845
29501,0.942250845
39667,0.938566553
58177,0.733333333
111128,0.942250845
9116,0.766990291
65693,0.968570565
29874,0.980010486
1247,0.846938776
27415,0.980010486
22743,0.990367006
19763,0.971796938
66075,0.80326087
106922,0.942250845
15434,0.861209964
22427,0.948740226
16306,0.990367006
100258,0.980010486
31555,0.980010486
88519,0.990367006
25706,0.557575758
27918,0.942250845
66695,0.980010486
81774,0.980010486
60093,0.990367006
96371,0.990367006
17042,0.638297872
30615,0.980010486
96835,0.990367006
42924,0.980010486
109977,0.80326087
28388,0.990367006
83882,0.589041096
113795,0.942250845
22695,0.980010486
3246,0.980010486
64875,0.846938776
72497,0.980010486
53287,0.990367006
71654,0.990367006
2623,0.980010486
29452,0.968570565
70267,0.856164384
2657,0.980010486
31909,0.990367006
3004,0.990367006
95439,0.990367006
12087,0.948740226
23915,0.990367006
13830,0.990367006
110887,0.990367006
595,0.95
25400,0.886435331
59113,0.990367006
109329,0.980010486
14003,0.782608696
113098,0.80326087
49376,0.980010486
102927,0.942250845
78533,0.980010486
276,0.968570565
60147,0.990367006
18293,0.5
95366,0.968570565
100727,0.893280632
19891,0.980010486
111467,0.990367006
102804,0.990367006
14299,0.927772126
51554,0.942250845
29989,0.942250845
42415,0.942250845
75533,0.990367006
9933,0.708139535
31792,0.990367006
77066,0.980010486
98311,0.656462585
105273,0.968570565
59354,0.906026558
96616,0.436363636
72585,0.990367006
36578,0.968570565
66739,0.990367006
26404,0.942250845
82789,0.980010486
96858,0.766990291
61981,0.971796938
97849,0.980010486
21744,0.990367006
5122,0.980010486
74371,0.990367006
109550,0.980010486
94834,0.968570565
90853,0.968570565
99293,0.990367006
70899,0.990367006
71472,0.990367006
60262,0.990367006
51370,0.964980545
37953,0.968570565
43052,0.980010486
108466,0.990367006
19756,0.125
103678,0.980010486
59411,0.980010486
56796,0.166666667
94537,0.942250845
71750,0.968570565
76168,0.942250845
30276,0.980010486
89463,0.942250845
54444,0.990367006
61023,0.990367006
18835,0.980010486
71099,0.990367006
53887,0.990367006
78593,0.886435331
74950,0.990367006
623,0.423076923
58296,0.990367006
4465,0.968570565
24226,0.990367006
21054,0.990367006
113817,0.990367006
56264,0.980010486
38794,0.990367006
15554,0.990367006
109649,0.942250845
14171,0.990367006
41688,0.927772126
33770,0.942250845
98794,0.942250845
85242,0.980010486
41321,0.990367006
21516,0.87135506
109785,0.980010486
46497,0.980010486
12887,0.990367006
23642,0.990367006
2294,0.990367006
111302,0.942250845
42406,0.990367006
84232,0.980010486
26269,0.990367006
17717,0.990367006
21881,0.441176471
627,0.990367006
28010,0.846938776
5144,0.980010486
68690,0.980010486
14509,0.942250845
66079,0.968570565
68442,0.861209964
18134,0.990367006
80192,0.980010486
79854,0.990367006
74650,0.990367006
